Name,Surname,PESEL,Examination Date,Examination Name,Systolic Pressure,Diastolic Pressure,Body Height,Body Weight,BMI,Heart Rate
Anne Walker,Lee,50273596204,"PyQt5.QtCore.QDateTime(2018, 2, 3, 15, 21, 9)",Heart Rate,0,0,0,0,0,98
Anne Walker,Lee,50273596204,"PyQt5.QtCore.QDateTime(2018, 3, 10, 15, 21, 11)",BloodPressure,137,89,0,0,0,0
Anne Walker,Lee,50273596204,"PyQt5.QtCore.QDateTime(2018, 2, 16, 15, 21, 15)",BloodPressure,107,60,0,0,0,0
Anne Walker,Lee,50273596204,"PyQt5.QtCore.QDateTime(2018, 1, 22, 15, 21, 19)",Wellness,0,0,167,111,40,0
Anne Walker,Lee,50273596204,"PyQt5.QtCore.QDateTime(2018, 4, 13, 15, 21, 21)",BloodPressure,110,84,0,0,0,0
Anne Walker,Lee,50273596204,"PyQt5.QtCore.QDateTime(2018, 2, 19, 15, 21, 22)",Heart Rate,0,0,0,0,0,62
Anne Walker,Lee,50273596204,"PyQt5.QtCore.QDateTime(2018, 2, 4, 15, 21, 24)",BloodPressure,107,70,0,0,0,0
Anne Walker,Lee,50273596204,"PyQt5.QtCore.QDateTime(2018, 2, 13, 15, 21, 32)",Heart Rate,0,0,0,0,0,100
Anne Walker,Lee,50273596204,"PyQt5.QtCore.QDateTime(2018, 1, 23, 15, 21, 36)",Heart Rate,0,0,0,0,0,61
Anne Walker,Lee,50273596204,"PyQt5.QtCore.QDateTime(2018, 4, 10, 15, 21, 39)",Heart Rate,0,0,0,0,0,74
Anne Walker,Lee,50273596204,"PyQt5.QtCore.QDateTime(2018, 1, 19, 15, 21, 40)",BloodPressure,126,71,0,0,0,0
Anne Walker,Lee,50273596204,"PyQt5.QtCore.QDateTime(2018, 4, 12, 15, 21, 41)",BloodPressure,107,76,0,0,0,0
Anne Walker,Lee,50273596204,"PyQt5.QtCore.QDateTime(2018, 3, 10, 15, 21, 44)",Heart Rate,0,0,0,0,0,94
Anne Walker,Lee,50273596204,"PyQt5.QtCore.QDateTime(2018, 4, 2, 15, 21, 46)",BloodPressure,135,70,0,0,0,0
Anne Walker,Lee,50273596204,"PyQt5.QtCore.QDateTime(2018, 3, 3, 15, 21, 46)",Wellness,0,0,181,109,33,0
Anne Walker,Lee,50273596204,"PyQt5.QtCore.QDateTime(2018, 4, 14, 15, 21, 46)",BloodPressure,102,93,0,0,0,0
Anne Walker,Lee,50273596204,"PyQt5.QtCore.QDateTime(2018, 2, 23, 15, 21, 50)",BloodPressure,121,87,0,0,0,0
Anne Walker,Lee,50273596204,"PyQt5.QtCore.QDateTime(2018, 2, 4, 15, 21, 50)",BloodPressure,124,90,0,0,0,0
Anne Walker,Lee,50273596204,"PyQt5.QtCore.QDateTime(2018, 3, 28, 15, 21, 52)",Heart Rate,0,0,0,0,0,92
Anne Walker,Lee,50273596204,"PyQt5.QtCore.QDateTime(2018, 4, 15, 15, 21, 53)",Heart Rate,0,0,0,0,0,66
Anne Walker,Lee,50273596204,"PyQt5.QtCore.QDateTime(2018, 2, 27, 15, 21, 54)",Heart Rate,0,0,0,0,0,87
Anne Walker,Lee,50273596204,"PyQt5.QtCore.QDateTime(2018, 2, 13, 15, 21, 58)",Heart Rate,0,0,0,0,0,70
Anne Walker,Lee,50273596204,"PyQt5.QtCore.QDateTime(2018, 3, 5, 15, 22, 1)",BloodPressure,101,90,0,0,0,0
Anne Walker,Lee,50273596204,"PyQt5.QtCore.QDateTime(2018, 1, 12, 15, 22, 1)",Wellness,0,0,162,58,22,0
Anne Walker,Lee,50273596204,"PyQt5.QtCore.QDateTime(2018, 3, 25, 15, 22, 3)",Heart Rate,0,0,0,0,0,83
Anne Walker,Lee,50273596204,"PyQt5.QtCore.QDateTime(2018, 2, 14, 15, 22, 3)",Heart Rate,0,0,0,0,0,67
Anne Walker,Lee,50273596204,"PyQt5.QtCore.QDateTime(2018, 3, 21, 15, 22, 5)",Wellness,0,0,200,70,18,0
Anne Walker,Lee,50273596204,"PyQt5.QtCore.QDateTime(2018, 1, 17, 15, 22, 7)",Wellness,0,0,156,98,40,0
Anne Walker,Lee,50273596204,"PyQt5.QtCore.QDateTime(2018, 2, 22, 15, 22, 9)",Wellness,0,0,188,69,20,0
Anne Walker,Lee,50273596204,"PyQt5.QtCore.QDateTime(2018, 3, 24, 15, 22, 13)",BloodPressure,102,96,0,0,0,0
Anne Walker,Lee,50273596204,"PyQt5.QtCore.QDateTime(2018, 2, 4, 15, 22, 14)",BloodPressure,101,95,0,0,0,0
Anne Walker,Lee,50273596204,"PyQt5.QtCore.QDateTime(2018, 2, 1, 15, 22, 14)",BloodPressure,109,76,0,0,0,0
Anne Walker,Lee,50273596204,"PyQt5.QtCore.QDateTime(2018, 3, 23, 15, 22, 16)",Heart Rate,0,0,0,0,0,78
Anne Walker,Lee,50273596204,"PyQt5.QtCore.QDateTime(2018, 3, 31, 15, 22, 25)",Wellness,0,0,151,87,38,0
Anne Walker,Lee,50273596204,"PyQt5.QtCore.QDateTime(2018, 3, 6, 15, 22, 29)",BloodPressure,128,78,0,0,0,0
