Name,Surname,PESEL,Examination Date,Examination Name,Systolic Pressure,Diastolic Pressure,Body Height,Body Weight,BMI,Heart Rate
Amber Scott,Mahoney,32051772543,"PyQt5.QtCore.QDateTime(2018, 3, 16, 15, 21, 25)",BloodPressure,139,71,0,0,0,0
Amber Scott,Mahoney,32051772543,"PyQt5.QtCore.QDateTime(2018, 4, 8, 15, 21, 28)",Heart Rate,0,0,0,0,0,91
Amber Scott,Mahoney,32051772543,"PyQt5.QtCore.QDateTime(2018, 2, 7, 15, 21, 28)",Wellness,0,0,159,68,27,0
Amber Scott,Mahoney,32051772543,"PyQt5.QtCore.QDateTime(2018, 4, 7, 15, 21, 28)",Wellness,0,0,159,110,44,0
Amber Scott,Mahoney,32051772543,"PyQt5.QtCore.QDateTime(2018, 2, 1, 15, 21, 29)",BloodPressure,108,77,0,0,0,0
Amber Scott,Mahoney,32051772543,"PyQt5.QtCore.QDateTime(2018, 2, 12, 15, 21, 30)",BloodPressure,140,72,0,0,0,0
Amber Scott,Mahoney,32051772543,"PyQt5.QtCore.QDateTime(2018, 3, 26, 15, 21, 31)",Wellness,0,0,187,62,18,0
Amber Scott,Mahoney,32051772543,"PyQt5.QtCore.QDateTime(2018, 1, 25, 15, 21, 31)",BloodPressure,123,88,0,0,0,0
Amber Scott,Mahoney,32051772543,"PyQt5.QtCore.QDateTime(2018, 1, 16, 15, 21, 32)",BloodPressure,101,71,0,0,0,0
Amber Scott,Mahoney,32051772543,"PyQt5.QtCore.QDateTime(2018, 3, 7, 15, 21, 33)",BloodPressure,102,63,0,0,0,0
Amber Scott,Mahoney,32051772543,"PyQt5.QtCore.QDateTime(2018, 3, 20, 15, 21, 33)",Wellness,0,0,183,94,28,0
Amber Scott,Mahoney,32051772543,"PyQt5.QtCore.QDateTime(2018, 1, 11, 15, 21, 34)",Wellness,0,0,156,125,51,0
Amber Scott,Mahoney,32051772543,"PyQt5.QtCore.QDateTime(2018, 4, 5, 15, 21, 39)",BloodPressure,125,91,0,0,0,0
Amber Scott,Mahoney,32051772543,"PyQt5.QtCore.QDateTime(2018, 1, 13, 15, 21, 39)",BloodPressure,134,64,0,0,0,0
Amber Scott,Mahoney,32051772543,"PyQt5.QtCore.QDateTime(2018, 3, 23, 15, 21, 41)",Wellness,0,0,182,79,24,0
Amber Scott,Mahoney,32051772543,"PyQt5.QtCore.QDateTime(2018, 2, 2, 15, 21, 41)",Heart Rate,0,0,0,0,0,64
Amber Scott,Mahoney,32051772543,"PyQt5.QtCore.QDateTime(2018, 3, 19, 15, 21, 41)",Wellness,0,0,171,93,32,0
Amber Scott,Mahoney,32051772543,"PyQt5.QtCore.QDateTime(2018, 3, 30, 15, 21, 45)",Heart Rate,0,0,0,0,0,72
Amber Scott,Mahoney,32051772543,"PyQt5.QtCore.QDateTime(2018, 4, 7, 15, 21, 48)",Wellness,0,0,168,86,30,0
Amber Scott,Mahoney,32051772543,"PyQt5.QtCore.QDateTime(2018, 2, 19, 15, 21, 53)",Wellness,0,0,160,60,23,0
Amber Scott,Mahoney,32051772543,"PyQt5.QtCore.QDateTime(2018, 1, 25, 15, 21, 54)",Heart Rate,0,0,0,0,0,62
Amber Scott,Mahoney,32051772543,"PyQt5.QtCore.QDateTime(2018, 1, 13, 15, 21, 54)",Heart Rate,0,0,0,0,0,60
Amber Scott,Mahoney,32051772543,"PyQt5.QtCore.QDateTime(2018, 4, 11, 15, 21, 55)",BloodPressure,138,80,0,0,0,0
Amber Scott,Mahoney,32051772543,"PyQt5.QtCore.QDateTime(2018, 4, 14, 15, 21, 59)",Heart Rate,0,0,0,0,0,98
Amber Scott,Mahoney,32051772543,"PyQt5.QtCore.QDateTime(2018, 2, 16, 15, 22, 2)",Heart Rate,0,0,0,0,0,98
Amber Scott,Mahoney,32051772543,"PyQt5.QtCore.QDateTime(2018, 4, 17, 15, 22, 3)",BloodPressure,139,85,0,0,0,0
Amber Scott,Mahoney,32051772543,"PyQt5.QtCore.QDateTime(2018, 3, 5, 15, 22, 5)",BloodPressure,133,94,0,0,0,0
Amber Scott,Mahoney,32051772543,"PyQt5.QtCore.QDateTime(2018, 3, 6, 15, 22, 7)",BloodPressure,125,81,0,0,0,0
Amber Scott,Mahoney,32051772543,"PyQt5.QtCore.QDateTime(2018, 3, 22, 15, 22, 9)",Wellness,0,0,191,89,24,0
Amber Scott,Mahoney,32051772543,"PyQt5.QtCore.QDateTime(2018, 3, 30, 15, 22, 12)",BloodPressure,103,100,0,0,0,0
Amber Scott,Mahoney,32051772543,"PyQt5.QtCore.QDateTime(2018, 2, 28, 15, 22, 16)",BloodPressure,137,93,0,0,0,0
Amber Scott,Mahoney,32051772543,"PyQt5.QtCore.QDateTime(2018, 1, 8, 15, 22, 17)",BloodPressure,109,70,0,0,0,0
Amber Scott,Mahoney,32051772543,"PyQt5.QtCore.QDateTime(2018, 4, 16, 15, 22, 21)",BloodPressure,115,98,0,0,0,0
Amber Scott,Mahoney,32051772543,"PyQt5.QtCore.QDateTime(2018, 4, 2, 15, 22, 21)",BloodPressure,117,89,0,0,0,0
Amber Scott,Mahoney,32051772543,"PyQt5.QtCore.QDateTime(2018, 1, 27, 15, 22, 25)",Heart Rate,0,0,0,0,0,100
Amber Scott,Mahoney,32051772543,"PyQt5.QtCore.QDateTime(2018, 1, 30, 15, 22, 27)",BloodPressure,102,87,0,0,0,0
Amber Scott,Mahoney,32051772543,"PyQt5.QtCore.QDateTime(2018, 1, 9, 15, 22, 28)",BloodPressure,129,75,0,0,0,0
