Name,Surname,PESEL,Examination Date,Examination Name,Systolic Pressure,Diastolic Pressure,Body Height,Body Weight,BMI,Heart Rate
Cynthia Cowan,Williamson,66563142949,"PyQt5.QtCore.QDateTime(2018, 1, 18, 15, 21, 22)",Wellness,0,0,175,80,26,0
Cynthia Cowan,Williamson,66563142949,"PyQt5.QtCore.QDateTime(2018, 2, 12, 15, 21, 22)",Heart Rate,0,0,0,0,0,81
Cynthia Cowan,Williamson,66563142949,"PyQt5.QtCore.QDateTime(2018, 2, 20, 15, 21, 25)",Wellness,0,0,172,138,47,0
Cynthia Cowan,Williamson,66563142949,"PyQt5.QtCore.QDateTime(2018, 2, 18, 15, 21, 25)",BloodPressure,133,81,0,0,0,0
Cynthia Cowan,Williamson,66563142949,"PyQt5.QtCore.QDateTime(2018, 2, 20, 15, 21, 27)",BloodPressure,103,69,0,0,0,0
Cynthia Cowan,Williamson,66563142949,"PyQt5.QtCore.QDateTime(2018, 4, 2, 15, 21, 28)",Heart Rate,0,0,0,0,0,62
Cynthia Cowan,Williamson,66563142949,"PyQt5.QtCore.QDateTime(2018, 1, 11, 15, 21, 29)",BloodPressure,126,90,0,0,0,0
Cynthia Cowan,Williamson,66563142949,"PyQt5.QtCore.QDateTime(2018, 1, 17, 15, 21, 31)",Heart Rate,0,0,0,0,0,84
Cynthia Cowan,Williamson,66563142949,"PyQt5.QtCore.QDateTime(2018, 1, 9, 15, 21, 31)",BloodPressure,134,84,0,0,0,0
Cynthia Cowan,Williamson,66563142949,"PyQt5.QtCore.QDateTime(2018, 1, 25, 15, 21, 32)",Wellness,0,0,160,136,53,0
Cynthia Cowan,Williamson,66563142949,"PyQt5.QtCore.QDateTime(2018, 2, 27, 15, 21, 35)",BloodPressure,127,72,0,0,0,0
Cynthia Cowan,Williamson,66563142949,"PyQt5.QtCore.QDateTime(2018, 1, 17, 15, 21, 37)",Wellness,0,0,194,54,14,0
Cynthia Cowan,Williamson,66563142949,"PyQt5.QtCore.QDateTime(2018, 3, 28, 15, 21, 50)",Wellness,0,0,177,140,45,0
Cynthia Cowan,Williamson,66563142949,"PyQt5.QtCore.QDateTime(2018, 4, 6, 15, 21, 50)",Heart Rate,0,0,0,0,0,88
Cynthia Cowan,Williamson,66563142949,"PyQt5.QtCore.QDateTime(2018, 2, 5, 15, 21, 51)",Wellness,0,0,175,82,27,0
Cynthia Cowan,Williamson,66563142949,"PyQt5.QtCore.QDateTime(2018, 2, 19, 15, 21, 53)",BloodPressure,103,89,0,0,0,0
Cynthia Cowan,Williamson,66563142949,"PyQt5.QtCore.QDateTime(2018, 4, 2, 15, 21, 54)",Wellness,0,0,156,104,43,0
Cynthia Cowan,Williamson,66563142949,"PyQt5.QtCore.QDateTime(2018, 1, 14, 15, 21, 56)",Wellness,0,0,162,52,20,0
Cynthia Cowan,Williamson,66563142949,"PyQt5.QtCore.QDateTime(2018, 3, 22, 15, 21, 57)",BloodPressure,109,70,0,0,0,0
Cynthia Cowan,Williamson,66563142949,"PyQt5.QtCore.QDateTime(2018, 1, 31, 15, 21, 58)",BloodPressure,120,97,0,0,0,0
Cynthia Cowan,Williamson,66563142949,"PyQt5.QtCore.QDateTime(2018, 2, 26, 15, 21, 58)",Heart Rate,0,0,0,0,0,97
Cynthia Cowan,Williamson,66563142949,"PyQt5.QtCore.QDateTime(2018, 3, 11, 15, 22, 9)",BloodPressure,114,68,0,0,0,0
Cynthia Cowan,Williamson,66563142949,"PyQt5.QtCore.QDateTime(2018, 2, 22, 15, 22, 9)",BloodPressure,117,95,0,0,0,0
Cynthia Cowan,Williamson,66563142949,"PyQt5.QtCore.QDateTime(2018, 2, 9, 15, 22, 10)",Wellness,0,0,151,96,42,0
Cynthia Cowan,Williamson,66563142949,"PyQt5.QtCore.QDateTime(2018, 1, 26, 15, 22, 11)",Wellness,0,0,181,52,16,0
Cynthia Cowan,Williamson,66563142949,"PyQt5.QtCore.QDateTime(2018, 3, 1, 15, 22, 12)",Wellness,0,0,161,54,21,0
Cynthia Cowan,Williamson,66563142949,"PyQt5.QtCore.QDateTime(2018, 2, 21, 15, 22, 18)",BloodPressure,101,92,0,0,0,0
Cynthia Cowan,Williamson,66563142949,"PyQt5.QtCore.QDateTime(2018, 2, 25, 15, 22, 28)",Heart Rate,0,0,0,0,0,71
Cynthia Cowan,Williamson,66563142949,"PyQt5.QtCore.QDateTime(2018, 4, 15, 15, 22, 28)",Heart Rate,0,0,0,0,0,61
