Name,Surname,PESEL,Examination Date,Examination Name,Systolic Pressure,Diastolic Pressure,Body Height,Body Weight,BMI,Heart Rate
Haley,Miller,80765360046,"PyQt5.QtCore.QDateTime(2018, 1, 26, 19, 48, 26)",Wellness,0,0,187,87,25,0
Haley,Miller,80765360046,"PyQt5.QtCore.QDateTime(2018, 1, 26, 19, 48, 28)",Wellness,0,0,184,64,19,0
Haley,Miller,80765360046,"PyQt5.QtCore.QDateTime(2018, 1, 26, 19, 48, 30)",Wellness,0,0,195,64,17,0
Haley,Miller,80765360046,"PyQt5.QtCore.QDateTime(2018, 1, 26, 19, 48, 32)",Wellness,0,0,167,47,17,0
Haley,Miller,80765360046,"PyQt5.QtCore.QDateTime(2018, 1, 26, 19, 48, 35)",Wellness,0,0,169,80,28,0
Haley,Miller,80765360046,"PyQt5.QtCore.QDateTime(2018, 1, 26, 19, 48, 37)",Wellness,0,0,150,46,20,0
Haley,Miller,80765360046,"PyQt5.QtCore.QDateTime(2018, 1, 26, 19, 48, 39)",Wellness,0,0,186,116,34,0
Haley,Miller,80765360046,"PyQt5.QtCore.QDateTime(2018, 1, 26, 19, 48, 41)",Wellness,0,0,156,84,35,0
Haley,Miller,80765360046,"PyQt5.QtCore.QDateTime(2018, 1, 26, 19, 48, 43)",Wellness,0,0,154,76,32,0
Haley,Miller,80765360046,"PyQt5.QtCore.QDateTime(2018, 1, 26, 19, 48, 45)",Wellness,0,0,174,63,21,0
Haley,Miller,80765360046,"PyQt5.QtCore.QDateTime(2018, 1, 26, 19, 48, 47)",Wellness,0,0,181,100,31,0
Haley,Miller,80765360046,"PyQt5.QtCore.QDateTime(2018, 1, 26, 19, 48, 49)",Wellness,0,0,162,117,45,0
Haley,Miller,80765360046,"PyQt5.QtCore.QDateTime(2018, 1, 26, 19, 48, 51)",Wellness,0,0,176,88,28,0
Haley,Miller,80765360046,"PyQt5.QtCore.QDateTime(2018, 1, 26, 19, 48, 53)",Wellness,0,0,158,117,47,0
Haley,Miller,80765360046,"PyQt5.QtCore.QDateTime(2018, 1, 26, 19, 48, 55)",Wellness,0,0,195,64,17,0
Haley,Miller,80765360046,"PyQt5.QtCore.QDateTime(2018, 1, 26, 19, 48, 57)",Wellness,0,0,159,134,53,0
Haley,Miller,80765360046,"PyQt5.QtCore.QDateTime(2018, 1, 26, 19, 48, 59)",Wellness,0,0,186,85,25,0
Haley,Miller,80765360046,"PyQt5.QtCore.QDateTime(2018, 1, 26, 19, 49, 1)",Wellness,0,0,166,48,17,0
Haley,Miller,80765360046,"PyQt5.QtCore.QDateTime(2018, 1, 26, 19, 49, 3)",Wellness,0,0,183,63,19,0
Haley,Miller,80765360046,"PyQt5.QtCore.QDateTime(2018, 1, 26, 19, 49, 5)",Wellness,0,0,200,96,24,0
Haley,Miller,80765360046,"PyQt5.QtCore.QDateTime(2018, 1, 26, 19, 49, 7)",Wellness,0,0,176,114,37,0
Haley,Miller,80765360046,"PyQt5.QtCore.QDateTime(2018, 1, 26, 19, 49, 9)",Wellness,0,0,187,138,39,0
Haley,Miller,80765360046,"PyQt5.QtCore.QDateTime(2018, 1, 26, 19, 49, 11)",Wellness,0,0,161,133,51,0
Haley,Miller,80765360046,"PyQt5.QtCore.QDateTime(2018, 1, 26, 19, 49, 13)",Wellness,0,0,179,85,27,0
Haley,Miller,80765360046,"PyQt5.QtCore.QDateTime(2018, 1, 26, 19, 49, 15)",Wellness,0,0,154,136,57,0
Haley,Miller,80765360046,"PyQt5.QtCore.QDateTime(2018, 1, 26, 19, 49, 17)",Wellness,0,0,185,72,21,0
Haley,Miller,80765360046,"PyQt5.QtCore.QDateTime(2018, 1, 26, 19, 49, 19)",Wellness,0,0,169,78,27,0
