Name,Surname,PESEL,Examination Date,Examination Name,Systolic Pressure,Diastolic Pressure,Body Height,Body Weight,BMI,Heart Rate
Brenda,Hahn,84155833541,"PyQt5.QtCore.QDateTime(2018, 4, 19, 21, 45, 42)",Heart Rate,0,0,0,0,0,70
Brenda,Hahn,84155833541,"PyQt5.QtCore.QDateTime(2018, 2, 8, 21, 45, 42)",Wellness,0,0,181,119,36,0
Brenda,Hahn,84155833541,"PyQt5.QtCore.QDateTime(2018, 2, 22, 21, 45, 44)",Heart Rate,0,0,0,0,0,71
Brenda,Hahn,84155833541,"PyQt5.QtCore.QDateTime(2018, 2, 26, 21, 45, 46)",Wellness,0,0,152,74,32,0
Brenda,Hahn,84155833541,"PyQt5.QtCore.QDateTime(2018, 2, 21, 21, 45, 51)",BloodPressure,127,100,0,0,0,0
Brenda,Hahn,84155833541,"PyQt5.QtCore.QDateTime(2018, 3, 9, 21, 45, 52)",Heart Rate,0,0,0,0,0,75
Brenda,Hahn,84155833541,"PyQt5.QtCore.QDateTime(2018, 4, 6, 21, 45, 53)",BloodPressure,135,88,0,0,0,0
Brenda,Hahn,84155833541,"PyQt5.QtCore.QDateTime(2018, 2, 21, 21, 46, 1)",Wellness,0,0,195,101,27,0
Brenda,Hahn,84155833541,"PyQt5.QtCore.QDateTime(2018, 3, 23, 21, 46, 3)",Wellness,0,0,195,131,34,0
Brenda,Hahn,84155833541,"PyQt5.QtCore.QDateTime(2018, 3, 1, 21, 46, 4)",BloodPressure,110,69,0,0,0,0
Brenda,Hahn,84155833541,"PyQt5.QtCore.QDateTime(2018, 3, 17, 21, 46, 4)",Wellness,0,0,180,56,17,0
Brenda,Hahn,84155833541,"PyQt5.QtCore.QDateTime(2018, 2, 27, 21, 46, 6)",Wellness,0,0,199,51,13,0
Brenda,Hahn,84155833541,"PyQt5.QtCore.QDateTime(2018, 2, 14, 21, 46, 6)",Heart Rate,0,0,0,0,0,89
Brenda,Hahn,84155833541,"PyQt5.QtCore.QDateTime(2018, 2, 13, 21, 46, 18)",BloodPressure,123,99,0,0,0,0
Brenda,Hahn,84155833541,"PyQt5.QtCore.QDateTime(2018, 4, 17, 21, 46, 19)",BloodPressure,107,64,0,0,0,0
Brenda,Hahn,84155833541,"PyQt5.QtCore.QDateTime(2018, 1, 29, 21, 46, 26)",Wellness,0,0,197,73,19,0
Brenda,Hahn,84155833541,"PyQt5.QtCore.QDateTime(2018, 2, 21, 21, 46, 26)",Heart Rate,0,0,0,0,0,76
Brenda,Hahn,84155833541,"PyQt5.QtCore.QDateTime(2018, 3, 15, 21, 46, 26)",BloodPressure,102,65,0,0,0,0
Brenda,Hahn,84155833541,"PyQt5.QtCore.QDateTime(2018, 2, 8, 21, 46, 27)",Heart Rate,0,0,0,0,0,93
