Name,Surname,PESEL,Examination Date,Examination Name,Systolic Pressure,Diastolic Pressure,Body Height,Body Weight,BMI,Heart Rate
Donald,Thompson,42778269522,"PyQt5.QtCore.QDateTime(2018, 5, 6, 19, 6, 2)",Wellness,0,0,0,0,0,0
Donald,Thompson,42778269522,"PyQt5.QtCore.QDateTime(2018, 4, 19, 19, 6, 3)",Wellness,0,0,0,0,0,0
Donald,Thompson,42778269522,"PyQt5.QtCore.QDateTime(2018, 2, 16, 19, 6, 6)",Heart Rate,0,0,0,0,0,67
Donald,Thompson,42778269522,"PyQt5.QtCore.QDateTime(2018, 3, 24, 19, 6, 6)",Heart Rate,0,0,0,0,0,90
Donald,Thompson,42778269522,"PyQt5.QtCore.QDateTime(2018, 2, 8, 19, 6, 10)",Wellness,0,0,0,0,0,0
Donald,Thompson,42778269522,"PyQt5.QtCore.QDateTime(2018, 2, 25, 19, 6, 11)",BloodPressure,108,85,0,0,0,0
Donald,Thompson,42778269522,"PyQt5.QtCore.QDateTime(2018, 2, 21, 19, 9, 15)",Heart Rate,0,0,0,0,0,68
Donald,Thompson,42778269522,"PyQt5.QtCore.QDateTime(2018, 4, 11, 19, 9, 22)",BloodPressure,122,62,0,0,0,0
Donald,Thompson,42778269522,"PyQt5.QtCore.QDateTime(2018, 2, 4, 19, 9, 36)",Wellness,0,0,0,0,0,0
Donald,Thompson,42778269522,"PyQt5.QtCore.QDateTime(2018, 4, 22, 19, 9, 36)",Wellness,0,0,0,0,0,0
Donald,Thompson,42778269522,"PyQt5.QtCore.QDateTime(2018, 3, 22, 19, 9, 37)",BloodPressure,101,85,0,0,0,0
Donald,Thompson,42778269522,"PyQt5.QtCore.QDateTime(2018, 3, 10, 19, 9, 39)",Wellness,0,0,0,0,0,0
Donald,Thompson,42778269522,"PyQt5.QtCore.QDateTime(2018, 4, 30, 19, 9, 41)",Wellness,0,0,0,0,0,0
Donald,Thompson,42778269522,"PyQt5.QtCore.QDateTime(2018, 5, 6, 19, 9, 42)",Heart Rate,0,0,0,0,0,73
Donald,Thompson,42778269522,"PyQt5.QtCore.QDateTime(2018, 3, 26, 19, 9, 44)",Wellness,0,0,0,0,0,0
Donald,Thompson,42778269522,"PyQt5.QtCore.QDateTime(2018, 4, 2, 19, 9, 45)",BloodPressure,138,87,0,0,0,0
Donald,Thompson,42778269522,"PyQt5.QtCore.QDateTime(2018, 3, 10, 19, 9, 45)",BloodPressure,119,92,0,0,0,0
Donald,Thompson,42778269522,"PyQt5.QtCore.QDateTime(2018, 3, 4, 19, 9, 45)",BloodPressure,129,72,0,0,0,0
Donald,Thompson,42778269522,"PyQt5.QtCore.QDateTime(2018, 3, 31, 19, 9, 48)",Wellness,0,0,0,0,0,0
Donald,Thompson,42778269522,"PyQt5.QtCore.QDateTime(2018, 4, 11, 19, 9, 50)",BloodPressure,128,61,0,0,0,0
Donald,Thompson,42778269522,"PyQt5.QtCore.QDateTime(2018, 2, 18, 19, 9, 54)",Heart Rate,0,0,0,0,0,76
Donald,Thompson,42778269522,"PyQt5.QtCore.QDateTime(2018, 3, 20, 19, 9, 56)",Wellness,0,0,0,0,0,0
